#wRandFlip 
#The training is running for 1000 chunks, each with 1008 images. That are about 17 epochs. The validation sample contains 3078 images. 
#round  ,time, mean_train_loss , mean_valid_loss, mean_sliced_accuracy, mean_train_loss_test, mean_accuracy 
#  starting learning rate to 0.010000 
 918 , 33923.5420089 , 0.259451 , 0.252176, 0.276316, 0.249455, 0.139323  
 919 , 33951.6384299 , 0.261971 , 0.252176, 0.276316, 0.249455, 0.139323  
 920 , 34021.0125358 , 0.264314 , 0.252061, 0.276398, 0.251635, 0.13737  
 921 , 34049.1007369 , 0.263182 , 0.252061, 0.276398, 0.251635, 0.13737  
 922 , 34078.2969608 , 0.260198 , 0.252061, 0.276398, 0.251635, 0.13737  
 923 , 34106.3573158 , 0.255919 , 0.252061, 0.276398, 0.251635, 0.13737  
 924 , 34134.5988109 , 0.262024 , 0.252061, 0.276398, 0.251635, 0.13737  
 925 , 34203.9829249 , 0.262258 , 0.251922, 0.276281, 0.25053, 0.135742  
 926 , 34232.0999498 , 0.265348 , 0.251922, 0.276281, 0.25053, 0.135742  
 927 , 34261.3799658 , 0.262782 , 0.251922, 0.276281, 0.25053, 0.135742  
 928 , 34289.4703579 , 0.263872 , 0.251922, 0.276281, 0.25053, 0.135742  
 929 , 34317.5638518 , 0.261839 , 0.251922, 0.276281, 0.25053, 0.135742  
 930 , 34390.6527848 , 0.261213 , 0.251851, 0.276329, 0.252798, 0.134766  
 931 , 34418.6795728 , 0.264511 , 0.251851, 0.276329, 0.252798, 0.134766  
 932 , 34447.890209 , 0.262277 , 0.251851, 0.276329, 0.252798, 0.134766  
 933 , 34476.1268559 , 0.259381 , 0.251851, 0.276329, 0.252798, 0.134766  
 934 , 34504.3061759 , 0.262167 , 0.251851, 0.276329, 0.252798, 0.134766  
 935 , 34573.5834529 , 0.265469 , 0.252162, 0.276499, 0.252982, 0.139648  
 936 , 34601.5428109 , 0.26525 , 0.252162, 0.276499, 0.252982, 0.139648  
 937 , 34630.5866089 , 0.259177 , 0.252162, 0.276499, 0.252982, 0.139648  
 938 , 34658.7116508 , 0.259922 , 0.252162, 0.276499, 0.252982, 0.139648  
 939 , 34686.7552629 , 0.26603 , 0.252162, 0.276499, 0.252982, 0.139648  
 940 , 34756.1472378 , 0.267167 , 0.251818, 0.276262, 0.254336, 0.135091  
 941 , 34784.1918228 , 0.262472 , 0.251818, 0.276262, 0.254336, 0.135091  
 942 , 34813.4703698 , 0.259423 , 0.251818, 0.276262, 0.254336, 0.135091  
 943 , 34841.523103 , 0.261462 , 0.251818, 0.276262, 0.254336, 0.135091  
 944 , 34869.5887058 , 0.263667 , 0.251818, 0.276262, 0.254336, 0.135091  
 945 , 34939.0903919 , 0.265147 , 0.252073, 0.276323, 0.253211, 0.138346  
 946 , 34967.1428888 , 0.264856 , 0.252073, 0.276323, 0.253211, 0.138346  
 947 , 34996.318306 , 0.259824 , 0.252073, 0.276323, 0.253211, 0.138346  
 948 , 35024.3677018 , 0.261992 , 0.252073, 0.276323, 0.253211, 0.138346  
 949 , 35052.4901378 , 0.259644 , 0.252073, 0.276323, 0.253211, 0.138346  
 950 , 35122.0308189 , 0.261092 , 0.252054, 0.276348, 0.249991, 0.138672  
 951 , 35150.1382618 , 0.261137 , 0.252054, 0.276348, 0.249991, 0.138672  
 952 , 35179.2912719 , 0.262182 , 0.252054, 0.276348, 0.249991, 0.138672  
 953 , 35207.3456109 , 0.260427 , 0.252054, 0.276348, 0.249991, 0.138672  
 954 , 35235.506259 , 0.259901 , 0.252054, 0.276348, 0.249991, 0.138672  
 955 , 35305.0381649 , 0.262061 , 0.25197, 0.276385, 0.250165, 0.137044  
 956 , 35332.948108 , 0.259128 , 0.25197, 0.276385, 0.250165, 0.137044  
 957 , 35362.1580479 , 0.262462 , 0.25197, 0.276385, 0.250165, 0.137044  
 958 , 35390.2376168 , 0.267519 , 0.25197, 0.276385, 0.250165, 0.137044  
 959 , 35418.1859758 , 0.259258 , 0.25197, 0.276385, 0.250165, 0.137044  
 960 , 35487.2088318 , 0.267704 , 0.252026, 0.276394, 0.251424, 0.138672  
 961 , 35515.2429888 , 0.25606 , 0.252026, 0.276394, 0.251424, 0.138672  
 962 , 35544.4850099 , 0.261439 , 0.252026, 0.276394, 0.251424, 0.138672  
 963 , 35572.4715629 , 0.259973 , 0.252026, 0.276394, 0.251424, 0.138672  
 964 , 35600.612541 , 0.263493 , 0.252026, 0.276394, 0.251424, 0.138672  
 965 , 35669.9780648 , 0.260346 , 0.252091, 0.276409, 0.251434, 0.138997  
 966 , 35698.094728 , 0.258508 , 0.252091, 0.276409, 0.251434, 0.138997  
 967 , 35727.2140729 , 0.260407 , 0.252091, 0.276409, 0.251434, 0.138997  
 968 , 35755.3385329 , 0.261278 , 0.252091, 0.276409, 0.251434, 0.138997  
 969 , 35783.3639958 , 0.264072 , 0.252091, 0.276409, 0.251434, 0.138997  
 970 , 35852.9582849 , 0.261286 , 0.251955, 0.276329, 0.248259, 0.136719  
 971 , 35881.0094948 , 0.261777 , 0.251955, 0.276329, 0.248259, 0.136719  
 972 , 35910.3690119 , 0.260708 , 0.251955, 0.276329, 0.248259, 0.136719  
 973 , 35938.54809 , 0.26442 , 0.251955, 0.276329, 0.248259, 0.136719  
 974 , 35966.6692238 , 0.26046 , 0.251955, 0.276329, 0.248259, 0.136719  
 975 , 36036.1437399 , 0.262406 , 0.251938, 0.276343, 0.252175, 0.135742  
 976 , 36064.2181449 , 0.265906 , 0.251938, 0.276343, 0.252175, 0.135742  
 977 , 36093.362191 , 0.264108 , 0.251938, 0.276343, 0.252175, 0.135742  
 978 , 36121.4888449 , 0.260457 , 0.251938, 0.276343, 0.252175, 0.135742  
 979 , 36149.6155908 , 0.262314 , 0.251938, 0.276343, 0.252175, 0.135742  
 980 , 36219.1921618 , 0.263549 , 0.251919, 0.276358, 0.251255, 0.135091  
 981 , 36247.3972328 , 0.263939 , 0.251919, 0.276358, 0.251255, 0.135091  
 982 , 36276.5776808 , 0.261329 , 0.251919, 0.276358, 0.251255, 0.135091  
 983 , 36304.7936978 , 0.264337 , 0.251919, 0.276358, 0.251255, 0.135091  
 984 , 36332.8351929 , 0.261053 , 0.251919, 0.276358, 0.251255, 0.135091  
 985 , 36402.2740338 , 0.260431 , 0.251912, 0.276288, 0.250987, 0.135742  
 986 , 36430.4252989 , 0.264462 , 0.251912, 0.276288, 0.250987, 0.135742  
 987 , 36459.639895 , 0.262823 , 0.251912, 0.276288, 0.250987, 0.135742  
 988 , 36487.8371639 , 0.258766 , 0.251912, 0.276288, 0.250987, 0.135742  
 989 , 36515.9246418 , 0.262767 , 0.251912, 0.276288, 0.250987, 0.135742  
 990 , 36585.389504 , 0.263202 , 0.252155, 0.276507, 0.249389, 0.138346  
 991 , 36613.5963509 , 0.265482 , 0.252155, 0.276507, 0.249389, 0.138346  
 992 , 36642.8999128 , 0.264029 , 0.252155, 0.276507, 0.249389, 0.138346  
 993 , 36671.0597239 , 0.263472 , 0.252155, 0.276507, 0.249389, 0.138346  
 994 , 36699.1182859 , 0.260802 , 0.252155, 0.276507, 0.249389, 0.138346  
 995 , 36768.5985088 , 0.259434 , 0.251826, 0.276283, 0.252334, 0.133789  
 996 , 36796.737983 , 0.258716 , 0.251826, 0.276283, 0.252334, 0.133789  
 997 , 36826.0212848 , 0.263127 , 0.251826, 0.276283, 0.252334, 0.133789  
 998 , 36854.211741 , 0.260695 , 0.251826, 0.276283, 0.252334, 0.133789  
 999 , 36882.3171549 , 0.26315 , 0.251826, 0.276283, 0.252334, 0.133789  
 1000 , 36950.4471879 , 0.262652 , 0.251802, 0.276312, 0.25131, 0.133464  
